"GSP1"	"COS1"	"GSP2"	"COS2"	"GSP3"	"COS3"	"GSP4"	"COS4"	"GSP5"	"COS5"	"combined_pvalue"	"adjusted_pvalue"
"Lrch2"	0.225582853984981	0.176279088264654	0.19625157547276	0.719184812766371	0.204869856374845	0.551222147916905	0.306793773884352	0.149503469493943	0.519219423768892	0.351001352509783	0.292088424760673	1
"Arl16"	0.800700769059054	0.423787111496656	0.839806275442513	0.127312401479031	0.808851004174434	0.911668151599851	0.614989482019435	0.210393993536663	0.461576487204567	0.485210028066885	0.634184944353602	1
"Cystm1"	0.850995665875979	0.720133151768742	0.822661140369801	0.00777682082811677	0.738759094322969	0.619795571686564	0.662665253080363	0.684925069084188	0.581439362926674	0.810112180271188	0.0957557716487287	1
"Fam189a2"	0.0648698842642815	0.667538778318282	0.0334036120174779	0.954725056736245	0.0157001624320056	0.457235798376391	0.00776446227077407	0.60125723155519	0.00692777324600736	0.489443051134938	0.0279010269775655	1
"Kif17"	0.475482558734492	0.827020038054058	0.539348388944629	0.505356723096666	0.508913711995944	0.616731316947775	0.521278920782894	0.231478078160156	0.641304318957247	0.787603878813685	0.587476992301217	1
"Capn12"	0.189581491849073	0.293321801657568	0.147713611694396	0.683371960808262	0.166138904981399	0.179470883360936	0.203806709664961	0.224932532078874	0.191717914297398	0.324148381347139	0.227992410806893	1
"Cep68"	0.489092875188521	0.840970175552093	0.769003717601489	0.0452083223509638	0.798106357327456	0.874286863315888	0.663278816910926	0.00178020299719473	0.591701456009325	0.869577784350064	0.0180713181017444	1
"Nup98"	0.936342171956994	0.462911933119516	0.876641928256223	0.647758312691467	0.700480360576781	0.920967298301121	0.607707782786342	0.913010444276532	0.564373239255505	0.710973560832368	0.83353185099097	1
"Atg4d"	0.439288189563429	0.668012329068434	0.572017598603237	0.49959061280324	0.720402533232464	0.441679283611894	0.753191559604508	0.495681801522197	0.668254987346685	0.134651538324879	0.520103505131334	1
"Urgcp"	0.57456930721668	0.3334862797444	0.703400002507343	0.33351966933867	0.660043276184458	0.135845959298118	0.537421487321203	0.296686156241259	0.531687285594922	0.534520691382579	0.429960468794389	1
"Flrt3"	0.134812407699771	0.887170291767467	0.149053021263344	0.82925558330005	0.257040685603087	0.713120179737665	0.222088038348333	0.190515171008902	0.167866453663019	0.0197086962950471	0.144567447798311	1
"Bcam"	0.754460428531704	0.40897104440102	0.725738853539827	0.992029388814662	0.749007684832671	0.19023863056961	0.824400713991943	0.85113387194526	0.794391891143859	0.538298431533167	0.932001093311214	1
"Zbed3"	0.486501001472969	0.38631116821082	0.846633988960071	0.138681031924108	0.925772911301778	0.557559385555588	0.873871658733532	0.177221117483268	0.759299190177235	0.744023185334101	0.684552909849664	1
"Nup43"	0.0835553288351037	0.168043560800343	0.0514986590241462	0.40894898765293	0.0879649899286605	0.595322879400264	0.277710005512447	0.810546658658337	0.488828148638103	0.375510793315533	0.188301079839028	1
"Tyrp1"	0.0871855869464213	0.163462168419071	0.301476391492243	0.773867163707102	0.506868827241274	0.150013290572739	0.630684039678152	0.042598052628651	0.603058469639928	0.429193635335279	0.20055866058834	1
"Gm14325"	0.129208794973435	0.749206134223014	0.0272380663575959	0.747640898585554	0.0978029512150767	0.922897610778421	0.491894170796018	0.367551796794545	0.724792663473693	0.0133524461480596	0.0896850712972903	1
"Rmi1"	0.771869178118575	0.142643328347713	0.632089427212474	0.593435434921626	0.542946047035817	0.772814332762996	0.421957492638728	0.889322770068907	0.388542251788321	0.245843023198581	0.56948421602402	1
"Nfatc1"	0.860763676360875	0.356032816498647	0.792819015679903	0.444798920432418	0.545117816031729	0.0225584764319006	0.458694254131688	0.806175019910577	0.464292438111208	0.962923983600662	0.455215292409417	1
"March11"	0.199459367481083	0.183695629654578	0.135555614847602	0.340335544800392	0.212841489470197	0.980804817010996	0.334118420041884	0.379358475763205	0.318349279028542	0.0870985867289404	0.633262258532655	1
"Prrt3"	0.189131018684805	0.410768384463467	0.285350792593423	0.469822032375415	0.237409113812786	0.938579470098954	0.149296460460035	0.102668504807666	0.108672940554189	0.714882727874172	0.337356253357286	1
"Igsf10"	0.364053113826027	0.425612754297768	0.440128192908817	0.660162206491511	0.616999875149641	0.522249327651173	0.73512998849418	0.202420452740567	0.768518054568994	0.170548348460422	0.47198148627246	1
"Wdr70"	0.447415211412309	0.795900033488073	0.124271420242655	0.542352790199504	0.0311172670530735	0.266738833938237	0.0305495157012913	0.706609194572017	0.0699012883558699	0.564289612364289	0.116368450137659	1
"Slc26a10"	0.462196430506032	0.864208676766673	0.730560225587067	0.409350775203529	0.853296483946112	0.850706538293921	0.793219962073808	0.0474678309877326	0.7159799220441	0.25767768126747	0.537197984264572	1
"Cwc22"	0.166190520845946	0.918747458737837	0.0894943194831835	0.550971200808266	0.0549885546024235	0.675091192120234	0.0667628616418356	0.223992683746628	0.110819763003563	0.417861901343395	0.185033578597995	1
"Ddx55"	0.183773946411174	0.430459264382739	0.0401901245238399	0.538987155604925	0.0115654803487572	0.00667869907358899	0.00816819772856413	0.73055865468999	0.0121354385028872	0.272065137266546	0.0212119766198423	1
"Adamts5"	0.103111993485149	0.313142587196311	0.207605865776288	0.782744563103592	0.44563089350152	0.169450937223355	0.53852439150173	0.158595574781089	0.517682806293003	0.073889807330252	0.228048210855247	1
"Mak16"	0.482359966898923	0.250088998811569	0.480365365415853	0.0267770177351306	0.587376843087548	0.799602668944843	0.802574109002229	0.00627398796834272	0.911707359236129	0.301531348856467	0.0544785294205897	1
"Cnot6l"	0.537064641808837	0.407974974716087	0.24501122274984	0.332836045544408	0.0974335765852551	0.0133181273630499	0.0516813495670292	0.723045512750859	0.031627481554926	0.243614530489923	0.0693417241194352	1
"Calcrl"	0.0643500597702615	0.0798433966494648	0.0522042050929901	0.855884497689206	0.180923948216841	0.863093741467258	0.389646559689047	0.622571269512594	0.477039560994409	0.0466254539769015	0.154485634928855	1
"Anapc15"	0.819014873346913	0.784725026312103	0.813224967028923	0.861726548050257	0.762290297545936	0.287383268150693	0.627313104635306	0.879223564274012	0.575031104622866	0.792098643618706	0.768554815940267	1
"A2m"	0.508656040756085	0.611919656454354	0.308337004777618	0.423682106898927	0.222784109384135	0.254972165635635	0.153070215197624	0.965909955203817	0.114759825732717	0.124983834104604	0.488020709634431	1
"Ppfia3"	0.173422029363166	0.0397789016610186	0.318192116034925	0.339268683013322	0.674378690016714	0.814220275082048	0.8626151658249	0.464004587705842	0.79095767996634	0.0590948228037233	0.23997006486898	1
"Fam171a2"	0.0761029433090507	0.149439294101945	0.0385403759882879	0.225120101131326	0.0684660230806453	0.949947596422359	0.137603058690556	0.0310823212820476	0.226289297107521	0.0448366302559525	0.0902441819703254	1
"Apln"	0.0888041774098973	0.68379044910195	0.143373036997566	0.281620763734295	0.194943895916451	0.865149842386354	0.255397455826783	0.24684281894271	0.327786724981231	0.326808788882047	0.282821227897167	1
"Zfp260"	0.613956330780443	0.0894788522862391	0.369242874011883	0.28549687935274	0.0989377259714335	0.605070165971935	0.0236371576792164	0.65278597450559	0.0106691723520819	0.682221086712495	0.0638357058497743	1
"Slc39a2"	0.564718380031696	0.978782039524753	0.634817358881832	0.48339102073625	0.722878387760426	0.254051619309591	0.811190085479683	0.715523950180325	0.828532626400168	0.511680398248031	0.848832269166358	1
"Pnma3"	0.44775109333366	0.629690196250705	0.242209171258911	0.0208334024489052	0.35976590708086	0.879450990288161	0.627046986403748	0.779257699937533	0.691590482970442	0.317176902419114	0.216842529270417	1
"Fbxw17"	0.621813606869993	0.68420104686097	0.616706557093399	0.138636974138459	0.62518594746259	0.540139398172144	0.751140324348088	0.644297373577246	0.823074042414168	0.703675439094406	0.612274536554687	1
"Slc16a7"	0.85496097938507	0.0515513331276006	0.792473805201529	0.189301467174486	0.662482952538142	0.826414537150578	0.439751611844625	0.233824600218442	0.389585125793996	0.840317487652483	0.440940866015126	1
"Alkbh2"	0.388854717169735	0.167906022874397	0.368295928182906	0.111813389583143	0.248181675593812	0.122861262884157	0.294751926132763	0.152598268854462	0.354340177373605	0.911945758965419	0.278231268281781	1
"Eno3"	0.738147227160018	0.220245481759184	0.647960366000949	0.2416987887461	0.652521210490539	0.692502565642004	0.533135506682073	0.377731849082499	0.424091528408018	0.199254970869113	0.45117231471442	1
"Ctsc"	0.491668671733264	0.263849323886378	0.428244631749235	0.675436246980057	0.417704907850119	0.950840395067036	0.33223303482583	0.969366197691207	0.28884497041052	0.213178107797356	0.795173895848175	1
"Acot9"	0.308061262685025	0.934567079279529	0.220541918662971	0.380782803068923	0.364816915218395	0.278578757416737	0.624668828617733	0.171010302060394	0.672476487548888	0.223942555313201	0.480294935196816	1
"Setd4"	0.476740951879687	0.779262937846228	0.509789679812314	0.465886306075871	0.522205322690174	0.103315352340253	0.643487840099083	0.458642979398566	0.719250218284474	0.323841445874424	0.459157803570034	1
"Acp6"	0.515657427701617	0.514055624336088	0.531041675151554	0.277022962987565	0.475417043705413	0.939990474348852	0.321685136295391	0.755206915522417	0.236397598434853	0.751394566449817	0.643420098897675	1
"Smurf1"	0.563144814112943	0.49066995662249	0.678962747482335	0.868506562151678	0.685032983785847	0.265644326483581	0.596831221708711	0.430247039734785	0.543396787947773	0.532691921412745	0.597583568019812	1
"Zfp846"	0.626325348920502	0.617762175205135	0.53370792370397	0.126228336659165	0.51616456115835	0.219045827543979	0.413126266779062	0.823367622349442	0.384940287315374	0.34643398635746	0.43080429901913	1
"N6amt2"	0.0329930729660328	0.0488277157297159	0.0584119007033156	0.446917955621884	0.177332476338167	0.186987067768639	0.267767218118802	0.186366504262177	0.273799549646076	0.0115494269179537	0.0566881186399355	1
"Hilpda"	0.603128553815616	0.369027298771711	0.578325660972417	0.217220140425334	0.752352762918085	0.332129179681206	0.907549841533685	0.842893791774377	0.920238547016809	0.108852659526359	0.663814447737019	1
"Lrrc3b"	0.491958433276665	0.758307053964797	0.668471196914607	0.561381003252066	0.74654404603587	0.448418528073467	0.699966288456525	0.366012389344447	0.597226795497676	0.469031276379792	0.596265369562144	1
"Metap1d"	0.754369498533755	0.864988510055775	0.97895754540071	0.982865000199439	0.996895954815915	0.170751658482691	0.991561788117325	0.0373713667766743	0.975230137230981	0.967848459776506	0.983235373761263	1
"Fgl2"	0.00567891089839072	0.0750587037912256	0.00526114062981312	0.433729526259124	0.0634367192738688	0.7930270200995	0.310623347648276	0.0511570791069993	0.27248127251627	0.00348376807940707	0.0142242822729768	1
"Tnpo1"	0.199721201467149	0.234587380593181	0.280826406905021	0.0857638301984112	0.381450537508049	0.425520622095673	0.332775243072235	0.137417731466218	0.203910869420303	0.323655442114061	0.217738694126082	1
"Hapln2"	0.686115518209012	0.85162169565624	0.635158688180538	0.844019110530689	0.636301745183705	0.501104379148295	0.561113883656696	0.865879899003761	0.520792816423432	0.127646283263439	0.661732143172234	1
"Prodh"	0.2489694727689	0.741982080873563	0.116735906879859	0.116114022479326	0.0808496865006992	0.508658447619113	0.0887215050428824	0.306207904810735	0.120000149676733	0.297713184570907	0.172946663519338	1
"8430410A17Rik"	0.699073526343743	0.640725913158932	0.632329415554255	0.526771065541064	0.531551930308614	0.158845446289461	0.416832208627407	0.798621051719448	0.317802350604317	0.689215580467414	0.535317903845553	1
"Rara"	0.157262898799525	0.314755455241206	0.0492471246678461	0.116538009554227	0.0436482689162288	0.332818309184342	0.0575038618510482	0.902081887467397	0.0564235475701487	0.21026160266806	0.107214194493251	1
"Tesk2"	0.102639447279789	0.405068270169118	0.0482940705029411	0.515959576229698	0.0660576213666036	0.814119318730304	0.188126152890575	0.697880786808048	0.283783407761245	0.106112560417786	0.165282251185312	1
"Cyp27a1"	0.0676628276253295	0.603488460191869	0.065846904982418	0.529797872398845	0.18579955973709	0.601099419364242	0.243595326037717	0.1065322332913	0.240333519517737	0.0115073405408416	0.0730917700362942	1
"Gngt2"	0.892040183376983	0.300083261734672	0.932044681192088	0.0793987009815267	0.94139586744181	0.853213930167243	0.938417583661661	0.710819249155475	0.899814182297759	0.463848034967821	0.845921630493104	1
"Grwd1"	0.273967928916918	0.159550272676043	0.269083287537161	0.714360055196304	0.270797879421374	0.863510890587138	0.312981922461084	0.40441821492834	0.425933090502367	0.496719027959389	0.41646221355763	1
"Obp1a"	0.202059086585613	0.978712558037904	0.0979081736213849	0.225761416888955	0.0919460764651741	0.795575426657581	0.237836074478958	0.700188956704428	0.501202956876238	0.631420541382068	0.70116058178091	1
"Asl"	0.299237126011826	0.304099087274366	0.156989190184796	0.862889302909233	0.147662452403449	0.989027260693275	0.105967574773456	0.0743355216223234	0.0633145059547896	0.0616222877334146	0.728261585692323	1
"Tdg"	0.586134228408001	0.384989225853893	0.581739677722814	0.544733368610858	0.718989338929861	0.859691849370267	0.775217041244695	0.24246959418213	0.720742215430741	0.32635765384291	0.609811235026447	1
"3110040N11Rik"	0.533070278384186	0.0739498821098266	0.537363867699222	0.649911319536248	0.459340250384885	0.140180861203749	0.31337099504663	0.82256320321895	0.26607227545179	0.247600644874923	0.311555770743184	1
"Myt1"	0.818685893606817	0.602966114181489	0.834374229799387	0.382507641338508	0.722664235919427	0.117727762673009	0.677720935578269	0.574615948351804	0.702096199833984	0.738610219233041	0.622437913078994	1
"5730408K05Rik"	0.0758689863236487	0.167626032139658	0.0737263309541649	0.550035506077068	0.138923370844829	0.537975148545598	0.195104753745458	0.652004700876592	0.284539062680529	0.0477933239945955	0.145950190987713	1
"Zfp763"	0.211579218897374	0.00971176800641124	0.228003657510164	0.735900981731516	0.564706848362629	0.888313959917534	0.893842833408641	0.728123825471442	0.945988131117043	0.0322455537443225	0.0976143087152672	1
"Nfatc2"	0.572823677866347	0.0126061500116849	0.684735947569228	0.274704749866782	0.908775809109196	0.753994738185102	0.976344907499337	0.511946354122751	0.966927192729774	0.099108266698686	0.473515058824618	1
"Cutc"	0.49119776358169	0.285944283203541	0.520009658309316	0.323074270108426	0.58897552116031	0.810986462537029	0.618079243752499	0.702818731164941	0.749444393526842	0.311823432578088	0.557938739388114	1
"Cwc27"	0.806681057866981	0.63832361669183	0.688923177561165	0.731885895002062	0.534169450979177	0.386187604286744	0.40462626095005	0.84168084253043	0.347803461720802	0.375984480360228	0.615824472731557	1
"Rragb"	0.460217529158584	0.848278078953892	0.603425607484936	0.207071760552419	0.856719670691011	0.223478799456565	0.919288778666116	0.542790284028339	0.885778473537254	0.203502738736577	0.695176726673058	1
"2210408I21Rik"	0.188880362927617	0.1218399485264	0.403517057787623	0.604632786949708	0.600758854249273	0.324729771387052	0.538277203931761	0.0242546709580303	0.53320105576676	0.342730729922465	0.164191896674056	1
"Gfod2"	0.105027111149462	0.854550008910019	0.128985862638783	0.825461157285153	0.185084191937663	0.107156449246026	0.313901232348901	0.53049739173185	0.425435487709675	0.143713539124425	0.269831306882808	1
"Eri1"	0.807417405760518	0.758800335519509	0.948026726522434	0.670386168607859	0.935848918935124	0.181164304020555	0.928906869753662	0.525832806686205	0.935451366008867	0.89069336700103	0.877288042694922	1
"Sphkap"	0.0164618706792174	0.324768017430547	0.0272506250122258	0.981598901409769	0.0361790338692854	0.927336750829699	0.031279985690069	0.127684296055643	0.0311742193881538	0.00674290098883827	0.0357589492717438	1
