	V1_Human_Lymph_Node_filtered_feature_bc_matrix	average
CRKL	0.6100000000000003	0.361963190184049
LINC01637	0.18000000000000002	0.09815950920245393
AIFM3	0.25000000000000006	0.14110429447852754
AC002470.1	0.24000000000000007	0.13496932515337418
LZTR1	0.6300000000000003	0.3742331288343557
THAP7	0.6200000000000003	0.3680981595092024
THAP7-AS1	0.48000000000000026	0.28220858895705514
P2RX6	0.22000000000000006	0.12269938650306743
SLC7A4	0.09999999999999999	0.049079754601226946
AP000550.1	0.02	0.0
GGT2	0.02	0.0
HIC2	0.47000000000000025	0.2760736196319018
TMEM191C	0.3900000000000002	0.22699386503067479
RIMBP3C	0.11999999999999998	0.06134969325153368
UBE2L3	0.7000000000000004	0.41717791411042937
YDJC	0.6600000000000004	0.39263803680981585
CCDC116	0.09999999999999999	0.049079754601226946
AP000553.3	0.02	0.0
SDF2L1	0.6300000000000003	0.3742331288343557
PPIL2	0.6400000000000003	0.3803680981595091
YPEL1	0.5500000000000003	0.32515337423312873
MAPK1	0.6700000000000004	0.39877300613496924
PPM1F	0.6300000000000003	0.3742331288343557
AC245452.1	0.20000000000000004	0.11042944785276068
TOP3B	0.6200000000000003	0.3680981595092024
IGLVI-70	0.03	0.006134969325153368
IGLV4-69	0.2700000000000001	0.15337423312883428
IGLV10-54	0.25000000000000006	0.14110429447852754
IGLV8-61	0.3000000000000001	0.1717791411042944
IGLV4-60	0.03	0.006134969325153368
IGLV6-57	0.47000000000000025	0.2760736196319018
IGLV11-55	0.02	0.0
VPREB1	0.23000000000000007	0.1288343558282208
AC245060.6	0.02	0.0
AC245060.5	0.47000000000000025	0.2760736196319018
IGLV5-52	0.02	0.0
IGLV1-51	0.49000000000000027	0.28834355828220853
IGLV1-50	0.02	0.0
IGLV9-49	0.02	0.0
IGLV5-48	0.11999999999999998	0.06134969325153368
IGLV1-47	0.38000000000000017	0.2208588957055214
IGLV7-46	0.17	0.09202453987730055
IGLV5-45	0.26000000000000006	0.1472392638036809
IGLV1-44	0.4100000000000002	0.23926380368098152
IGLV7-43	0.34000000000000014	0.1963190184049079
IGLV1-41	0.09999999999999999	0.049079754601226946
IGLV1-40	0.4200000000000002	0.2453987730061349
IGLV1-36	0.02	0.0
ZNF280B	0.3300000000000001	0.19018404907975453
PRAME	0.16	0.08588957055214719
IGLV3-27	0.15	0.07975460122699381
IGLV3-25	0.2900000000000001	0.16564417177914104
IGLV2-23	0.4300000000000002	0.2515337423312883
IGLV3-21	0.35000000000000014	0.20245398773006126
IGLV3-19	0.4200000000000002	0.2453987730061349
IGLV2-18	0.16	0.08588957055214719
IGLV3-16	0.03	0.006134969325153368
IGLV2-14	0.5500000000000003	0.32515337423312873
IGLV2-11	0.5600000000000003	0.33128834355828213
IGLV3-10	0.3000000000000001	0.1717791411042944
IGLV3-9	0.17	0.09202453987730055
IGLV2-8	0.5000000000000002	0.2944785276073619
IGLV2-5	0.02	0.0
IGLV3-1	0.45000000000000023	0.263803680981595
IGLL5	1.0800000000000007	0.6503067484662576
IGLC2	0.48000000000000026	0.28220858895705514
IGLJ3	0.02	0.0
IGLC3	0.9500000000000006	0.5705521472392637
IGLC4	0.02	0.0
IGLC5	0.24000000000000007	0.13496932515337418
IGLC6	0.37000000000000016	0.21472392638036802
IGLC7	0.7900000000000005	0.47239263803680975
RSPH14	0.16	0.08588957055214719
GNAZ	0.38000000000000017	0.2208588957055214
RAB36	0.3200000000000001	0.18404907975460116
BCR	0.6500000000000004	0.3865030674846625
LINC02556	0.02	0.0
IGLL1	0.3900000000000002	0.22699386503067479
AP000345.2	0.18000000000000002	0.09815950920245393
DRICH1	0.25000000000000006	0.14110429447852754
RGL4	0.5900000000000003	0.34969325153374226
ZNF70	0.4000000000000002	0.23312883435582815
VPREB3	1.1800000000000008	0.7116564417177914
C22orf15	0.26000000000000006	0.1472392638036809
CHCHD10	0.6100000000000003	0.361963190184049
MMP11	0.47000000000000025	0.2760736196319018
SMARCB1	0.6700000000000004	0.39877300613496924
DERL3	0.7200000000000004	0.4294478527607361
AP000350.5	0.23000000000000007	0.1288343558282208
SLC2A11	0.5800000000000003	0.34355828220858886
MIF	0.6600000000000004	0.39263803680981585
MIF-AS1	0.16	0.08588957055214719
AP000350.6	0.11999999999999998	0.06134969325153368
GSTT2B	0.38000000000000017	0.2208588957055214
DDTL	0.2700000000000001	0.15337423312883428
AC253536.6	0.18000000000000002	0.09815950920245393
DDT	0.6700000000000004	0.39877300613496924
CABIN1	0.6500000000000004	0.3865030674846625
SUSD2	0.34000000000000014	0.1963190184049079
GGT5	0.6500000000000004	0.3865030674846625
SPECC1L	0.5900000000000003	0.34969325153374226
ADORA2A	0.3200000000000001	0.18404907975460116
ADORA2A-AS1	0.02	0.0
UPB1	0.24000000000000007	0.13496932515337418
GUCD1	0.6200000000000003	0.3680981595092024
SNRPD3	0.6700000000000004	0.39877300613496924
GGT1	0.5200000000000002	0.3067484662576686
LRRC75B	0.35000000000000014	0.20245398773006126
AP000356.2	0.05	0.01840490797546011
AP000357.2	0.02	0.0
SGSM1	0.2800000000000001	0.15950920245398764
KIAA1671	0.5200000000000002	0.3067484662576686
AL022323.4	0.02	0.0
AL022323.1	0.02	0.0
CRYBB3	0.060000000000000005	0.024539877300613484
CRYBB2	0.05	0.01840490797546011
LRP5L	0.5800000000000003	0.34355828220858886
AL022324.3	0.02	0.0
AL008721.1	0.02	0.0
AL022329.1	0.02	0.0
GRK3	0.6500000000000004	0.3865030674846625
MYO18B	0.05	0.01840490797546011
AL022337.1	0.02	0.0
SEZ6L	0.02	0.0
ASPHD2	0.5300000000000002	0.312883435582822
HPS4	0.6100000000000003	0.361963190184049
SRRD	0.5800000000000003	0.34355828220858886
TFIP11	0.6100000000000003	0.361963190184049
Z95115.1	0.37000000000000016	0.21472392638036802
TPST2	0.6100000000000003	0.361963190184049
CRYBB1	0.17	0.09202453987730055
CRYBA4	0.09	0.04294478527607358
MIAT	0.6000000000000003	0.3558282208588956
Z99774.1	0.02	0.0
MIATNB	0.5300000000000002	0.312883435582822
LINC01422	0.12999999999999998	0.06748466257668705
LINC01638	0.02	0.0
MN1	0.19000000000000003	0.10429447852760731
PITPNB	0.6400000000000003	0.3803680981595091
TTC28	0.48000000000000026	0.28220858895705514
CHEK2	0.5600000000000003	0.33128834355828213
HSCB	0.5400000000000003	0.3190184049079754
CCDC117	0.5800000000000003	0.34355828220858886
XBP1	0.7900000000000005	0.47239263803680975
Z93930.2	0.3900000000000002	0.22699386503067479
ZNRF3	0.25000000000000006	0.14110429447852754
C22orf31	0.02	0.0
KREMEN1	0.48000000000000026	0.28220858895705514
EMID1	0.6300000000000003	0.3742331288343557
RHBDD3	0.5600000000000003	0.33128834355828213
AL031186.1	0.18000000000000002	0.09815950920245393
EWSR1	0.5900000000000003	0.34969325153374226
GAS2L1	0.48000000000000026	0.28220858895705514
RASL10A	0.36000000000000015	0.20858895705521466
AP1B1	0.6800000000000004	0.40490797546012264
RFPL1S	0.09999999999999999	0.049079754601226946
RFPL1	0.02	0.0
NEFH	0.34000000000000014	0.1963190184049079
THOC5	0.5500000000000003	0.32515337423312873
NIPSNAP1	0.6100000000000003	0.361963190184049
NF2	0.5900000000000003	0.34969325153374226
CABP7	0.02	0.0
ZMAT5	0.6000000000000003	0.3558282208588956
UQCR10	0.6100000000000003	0.361963190184049
ASCC2	0.6600000000000004	0.39263803680981585
AC003681.1	0.13999999999999999	0.07361963190184043
LIF	0.46000000000000024	0.2699386503067484
AC004264.1	0.02	0.0
OSM	0.4400000000000002	0.2576687116564417
CASTOR1	0.5000000000000002	0.2944785276073619
TBC1D10A	0.6400000000000003	0.3803680981595091
SF3A1	0.6600000000000004	0.39263803680981585
CCDC157	0.38000000000000017	0.2208588957055214
RNF215	0.35000000000000014	0.20245398773006126
SEC14L2	0.3900000000000002	0.22699386503067479
AC004832.6	0.23000000000000007	0.1288343558282208
SEC14L6	0.12999999999999998	0.06748466257668705
GAL3ST1	0.20000000000000004	0.11042944785276068
PES1	0.6500000000000004	0.3865030674846625
TCN2	0.5800000000000003	0.34355828220858886
SLC35E4	0.2700000000000001	0.15337423312883428
DUSP18	0.3000000000000001	0.1717791411042944
OSBP2	0.2800000000000001	0.15950920245398764
MORC2-AS1	0.26000000000000006	0.1472392638036809
MORC2	0.6000000000000003	0.3558282208588956
AC004542.2	0.02	0.0
SMTN	0.5300000000000002	0.312883435582822
AC005005.3	0.15	0.07975460122699381
SELENOM	0.6800000000000004	0.40490797546012264
INPP5J	0.09	0.04294478527607358
PLA2G3	0.02	0.0
RNF185	0.5900000000000003	0.34969325153374226
LIMK2	0.6200000000000003	0.3680981595092024
PIK3IP1	0.7400000000000004	0.4417177914110429
PIK3IP1-AS1	0.47000000000000025	0.2760736196319018
PATZ1	0.6200000000000003	0.3680981595092024
LINC01521	0.02	0.0
DRG1	0.6200000000000003	0.3680981595092024
EIF4ENIF1	0.5800000000000003	0.34355828220858886
AL096701.3	0.25000000000000006	0.14110429447852754
SFI1	0.6400000000000003	0.3803680981595091
PISD	0.6500000000000004	0.3865030674846625
PRR14L	0.5900000000000003	0.34969325153374226
DEPDC5	0.6100000000000003	0.361963190184049
YWHAH	0.6600000000000004	0.39263803680981585
RFPL2	0.15	0.07975460122699381
AL008723.1	0.04	0.01226993865030674
AL008723.3	0.19000000000000003	0.10429447852760731
RFPL3S	0.23000000000000007	0.1288343558282208
RTCB	0.6300000000000003	0.3742331288343557
FBXO7	0.6100000000000003	0.361963190184049
SYN3	0.03	0.006134969325153368
TIMP3	0.8200000000000005	0.4907975460122699
LARGE1	0.5800000000000003	0.34355828220858886
Z73429.1	0.07	0.03067484662576685
HMGXB4	0.5200000000000002	0.3067484662576686
AL008635.1	0.02	0.0
TOM1	0.5800000000000003	0.34355828220858886
HMOX1	0.6000000000000003	0.3558282208588956
MCM5	0.6600000000000004	0.39263803680981585
AL022334.2	0.02	0.0
RASD2	0.20000000000000004	0.11042944785276068
MB	0.11999999999999998	0.06134969325153368
APOL6	0.6800000000000004	0.40490797546012264
RBFOX2	0.5200000000000002	0.3067484662576686
APOL3	0.6800000000000004	0.40490797546012264
APOL4	0.3300000000000001	0.19018404907975453
APOL2	0.6600000000000004	0.39263803680981585
APOL1	0.6000000000000003	0.3558282208588956
MYH9	0.5200000000000002	0.3067484662576686
TXN2	0.6400000000000003	0.3803680981595091
FOXRED2	0.5200000000000002	0.3067484662576686
EIF3D	0.6100000000000003	0.361963190184049
IFT27	0.6000000000000003	0.3558282208588956
PVALB	0.37000000000000016	0.21472392638036802
NCF4	0.6600000000000004	0.39263803680981585
CSF2RB	0.7700000000000005	0.460122699386503
TST	0.5400000000000003	0.3190184049079754
MPST	0.6100000000000003	0.361963190184049
KCTD17	0.5800000000000003	0.34355828220858886
TMPRSS6	0.20000000000000004	0.11042944785276068
IL2RB	0.6700000000000004	0.39877300613496924
Z82188.2	0.02	0.0
C1QTNF6	0.5300000000000002	0.312883435582822
SSTR3	0.45000000000000023	0.263803680981595
RAC2	0.5700000000000003	0.33742331288343547
CYTH4	0.6400000000000003	0.3803680981595091
ELFN2	0.03	0.006134969325153368
Z94160.2	0.02	0.0
MFNG	0.6100000000000003	0.361963190184049
CARD10	0.38000000000000017	0.2208588957055214
CDC42EP1	0.5600000000000003	0.33128834355828213
LGALS2	0.7700000000000005	0.460122699386503
GGA1	0.6400000000000003	0.3803680981595091
SH3BP1	0.6100000000000003	0.361963190184049
Z83844.2	0.09	0.04294478527607358
PDXP	0.12999999999999998	0.06748466257668705
LGALS1	0.6500000000000004	0.3865030674846625
NOL12	0.5900000000000003	0.34969325153374226
Z83844.1	0.04	0.01226993865030674
TRIOBP	0.6500000000000004	0.3865030674846625
H1F0	0.5400000000000003	0.3190184049079754
GCAT	0.36000000000000015	0.20858895705521466
GALR3	0.02	0.0
ANKRD54	0.6100000000000003	0.361963190184049
EIF3L	0.5900000000000003	0.34969325153374226
MICALL1	0.5400000000000003	0.3190184049079754
C22orf23	0.02	0.0
AL031587.3	0.02	0.0
POLR2F	0.6100000000000003	0.361963190184049
PICK1	0.5800000000000003	0.34355828220858886
SLC16A8	0.08	0.03680981595092021
BAIAP2L2	0.36000000000000015	0.20858895705521466
AL022322.1	0.19000000000000003	0.10429447852760731
PLA2G6	0.6100000000000003	0.361963190184049
AL022322.2	0.02	0.0
MAFF	0.6200000000000003	0.3680981595092024
TMEM184B	0.6300000000000003	0.3742331288343557
CSNK1E	0.7100000000000004	0.42331288343558277
TPTEP2-CSNK1E	0.24000000000000007	0.13496932515337418
KDELR3	0.3000000000000001	0.1717791411042944
DDX17	0.47000000000000025	0.2760736196319018
DMC1	0.3900000000000002	0.22699386503067479
FAM227A	0.09999999999999999	0.049079754601226946
CBY1	0.5400000000000003	0.3190184049079754
AL021707.2	0.10999999999999999	0.05521472392638031
TOMM22	0.6500000000000004	0.3865030674846625
JOSD1	0.6200000000000003	0.3680981595092024
GTPBP1	0.6500000000000004	0.3865030674846625
AL021707.5	0.22000000000000006	0.12269938650306743
SUN2	0.6400000000000003	0.3803680981595091
AL021707.1	0.2800000000000001	0.15950920245398764
AL021707.6	0.5800000000000003	0.34355828220858886
AL021707.7	0.26000000000000006	0.1472392638036809
DNAL4	0.5000000000000002	0.2944785276073619
NPTXR	0.34000000000000014	0.1963190184049079
CBX6	0.6700000000000004	0.39877300613496924
APOBEC3A	0.20000000000000004	0.11042944785276068
APOBEC3B	0.22000000000000006	0.12269938650306743
APOBEC3C	0.6000000000000003	0.3558282208588956
APOBEC3D	0.18000000000000002	0.09815950920245393
APOBEC3F	0.47000000000000025	0.2760736196319018
APOBEC3G	0.6300000000000003	0.3742331288343557
APOBEC3H	0.35000000000000014	0.20245398773006126
CBX7	0.6500000000000004	0.3865030674846625
PDGFB	0.46000000000000024	0.2699386503067484
AL031590.1	0.02	0.0
SYNGR1	0.5400000000000003	0.3190184049079754
TAB1	0.6100000000000003	0.361963190184049
MGAT3	0.5700000000000003	0.33742331288343547
MIEF1	0.5800000000000003	0.34355828220858886
ATF4	0.5700000000000003	0.33742331288343547
CACNA1I	0.5000000000000002	0.2944785276073619
ENTHD1	0.19000000000000003	0.10429447852760731
GRAP2	0.6200000000000003	0.3680981595092024
Z82206.1	0.22000000000000006	0.12269938650306743
FAM83F	0.02	0.0
Z83847.1	0.02	0.0
TNRC6B	0.6300000000000003	0.3742331288343557
ADSL	0.6300000000000003	0.3742331288343557
SGSM3	0.6600000000000004	0.39263803680981585
MKL1	0.6400000000000003	0.3803680981595091
AL022238.3	0.02	0.0
MCHR1	0.12999999999999998	0.06748466257668705
SLC25A17	0.6100000000000003	0.361963190184049
ST13	0.6100000000000003	0.361963190184049
XPNPEP3	0.5500000000000003	0.32515337423312873
RBX1	0.6900000000000004	0.411042944785276
EP300	0.6600000000000004	0.39263803680981585
L3MBTL2	0.5700000000000003	0.33742331288343547
AL035681.1	0.02	0.0
CHADL	0.22000000000000006	0.12269938650306743
RANGAP1	0.6100000000000003	0.361963190184049
ZC3H7B	0.6400000000000003	0.3803680981595091
TEF	0.37000000000000016	0.21472392638036802
AL008582.1	0.3000000000000001	0.1717791411042944
TOB2	0.6000000000000003	0.3558282208588956
PHF5A	0.6200000000000003	0.3680981595092024
ACO2	0.6400000000000003	0.3803680981595091
POLR3H	0.6000000000000003	0.3558282208588956
CSDC2	0.02	0.0
PMM1	0.6100000000000003	0.361963190184049
DESI1	0.6100000000000003	0.361963190184049
XRCC6	0.6600000000000004	0.39263803680981585
SNU13	0.6300000000000003	0.3742331288343557
C22orf46	0.5200000000000002	0.3067484662576686
MEI1	0.6200000000000003	0.3680981595092024
CCDC134	0.2900000000000001	0.16564417177914104
AL021453.1	0.3000000000000001	0.1717791411042944
SREBF2	0.6400000000000003	0.3803680981595091
SHISA8	0.6600000000000004	0.39263803680981585
TNFRSF13C	0.9000000000000006	0.5398773006134969
CENPM	0.7300000000000004	0.4355828220858895
SEPT3	0.19000000000000003	0.10429447852760731
WBP2NL	0.3200000000000001	0.18404907975460116
NAGA	0.5500000000000003	0.32515337423312873
PHETA2	0.4400000000000002	0.2576687116564417
SMDT1	0.6800000000000004	0.40490797546012264
NDUFA6	0.6200000000000003	0.3680981595092024
CYP2D6	0.49000000000000027	0.28834355828220853
AC254562.2	0.02	0.0
AC254562.3	0.09	0.04294478527607358
TCF20	0.6000000000000003	0.3558282208588956
Z83851.1	0.21000000000000005	0.11656441717791406
Z83851.2	0.09	0.04294478527607358
LINC01315	0.38000000000000017	0.2208588957055214
NFAM1	0.5200000000000002	0.3067484662576686
AL022316.1	0.02	0.0
RRP7A	0.6700000000000004	0.39877300613496924
SERHL2	0.4300000000000002	0.2515337423312883
POLDIP3	0.6400000000000003	0.3803680981595091
Z93241.1	0.3300000000000001	0.19018404907975453
CYB5R3	0.7000000000000004	0.41717791411042937
ATP5MGL	0.45000000000000023	0.263803680981595
A4GALT	0.5400000000000003	0.3190184049079754
ARFGAP3	0.6200000000000003	0.3680981595092024
PACSIN2	0.6400000000000003	0.3803680981595091
TTLL1	0.4200000000000002	0.2453987730061349
BIK	0.8100000000000005	0.4846625766871165
MCAT	0.5000000000000002	0.2944785276073619
TSPO	0.6100000000000003	0.361963190184049
TTLL12	0.6100000000000003	0.361963190184049
SCUBE1	0.02	0.0
Z82214.2	0.02	0.0
MPPED1	0.02	0.0
EFCAB6-AS1	0.02	0.0
EFCAB6	0.07	0.03067484662576685
Z97055.2	0.02	0.0
SULT4A1	0.02	0.0
PNPLA3	0.03	0.006134969325153368
SAMM50	0.6400000000000003	0.3803680981595091
PARVB	0.5800000000000003	0.34355828220858886
PARVG	0.6200000000000003	0.3680981595092024
AL031595.2	0.02	0.0
SHISAL1	0.36000000000000015	0.20858895705521466
RTL6	0.5300000000000002	0.312883435582822
PRR5	0.6300000000000003	0.3742331288343557
ARHGAP8	0.05	0.01840490797546011
PHF21B	0.060000000000000005	0.024539877300613484
NUP50-DT	0.48000000000000026	0.28220858895705514
Z82243.1	0.11999999999999998	0.06134969325153368
NUP50	0.6200000000000003	0.3680981595092024
KIAA0930	0.6100000000000003	0.361963190184049
AL008718.2	0.02	0.0
UPK3A	0.25000000000000006	0.14110429447852754
FAM118A	0.6100000000000003	0.361963190184049
SMC1B	0.04	0.01226993865030674
RIBC2	0.07	0.03067484662576685
FBLN1	0.5000000000000002	0.2944785276073619
LINC01589	0.02	0.0
ATXN10	0.6600000000000004	0.39263803680981585
BX537318.1	0.22000000000000006	0.12269938650306743
PRR34	0.17	0.09202453987730055
AL121672.3	0.24000000000000007	0.13496932515337418
PRR34-AS1	0.5600000000000003	0.33128834355828213
MIRLET7BHG	0.36000000000000015	0.20858895705521466
AL121672.1	0.02	0.0
AL121672.2	0.02	0.0
PPARA	0.5000000000000002	0.2944785276073619
CDPF1	0.5000000000000002	0.2944785276073619
PKDREJ	0.02	0.0
TTC38	0.6000000000000003	0.3558282208588956
GTSE1-DT	0.19000000000000003	0.10429447852760731
GTSE1	0.5800000000000003	0.34355828220858886
TRMU	0.6300000000000003	0.3742331288343557
CELSR1	0.5800000000000003	0.34355828220858886
AL021392.1	0.20000000000000004	0.11042944785276068
GRAMD4	0.6000000000000003	0.3558282208588956
CERK	0.6500000000000004	0.3865030674846625
AL118516.1	0.5400000000000003	0.3190184049079754
TBC1D22A	0.6300000000000003	0.3742331288343557
LINC01644	0.02	0.0
FP325330.1	0.02	0.0
FAM19A5	0.19000000000000003	0.10429447852760731
LINC01310	0.02	0.0
C22orf34	0.26000000000000006	0.1472392638036809
Z97192.2	0.18000000000000002	0.09815950920245393
AL023802.1	0.02	0.0
BRD1	0.6400000000000003	0.3803680981595091
Z98885.2	0.02	0.0
ZBED4	0.5300000000000002	0.312883435582822
ALG12	0.6000000000000003	0.3558282208588956
AL671710.1	0.26000000000000006	0.1472392638036809
CRELD2	0.6300000000000003	0.3742331288343557
BX539320.1	0.18000000000000002	0.09815950920245393
PIM3	0.6200000000000003	0.3680981595092024
IL17REL	0.02	0.0
TTLL8	0.02	0.0
MLC1	0.25000000000000006	0.14110429447852754
MOV10L1	0.12999999999999998	0.06748466257668705
PANX2	0.20000000000000004	0.11042944785276068
TRABD	0.6100000000000003	0.361963190184049
AL022328.3	0.23000000000000007	0.1288343558282208
AL022328.4	0.5000000000000002	0.2944785276073619
SELENOO	0.6100000000000003	0.361963190184049
AL022328.1	0.3000000000000001	0.1717791411042944
AL022328.2	0.3000000000000001	0.1717791411042944
TUBGCP6	0.6100000000000003	0.361963190184049
HDAC10	0.5900000000000003	0.34969325153374226
MAPK12	0.5000000000000002	0.2944785276073619
MAPK11	0.5300000000000002	0.312883435582822
PLXNB2	0.6800000000000004	0.40490797546012264
DENND6B	0.5800000000000003	0.34355828220858886
PPP6R2	0.6400000000000003	0.3803680981595091
SBF1	0.6500000000000004	0.3865030674846625
ADM2	0.48000000000000026	0.28220858895705514
MIOX	0.25000000000000006	0.14110429447852754
LMF2	0.6200000000000003	0.3680981595092024
NCAPH2	0.6200000000000003	0.3680981595092024
U62317.3	0.4200000000000002	0.2453987730061349
TYMP	0.6200000000000003	0.3680981595092024
ODF3B	0.6000000000000003	0.3558282208588956
U62317.2	0.3000000000000001	0.1717791411042944
U62317.5	0.5200000000000002	0.3067484662576686
KLHDC7B	0.49000000000000027	0.28834355828220853
