	melanoma.tsv	average
ANKRD18B	0.19700000000000015	0.12476007677543687
NEURL1B	0.21500000000000016	0.13627639155470797
ERP27	0.21400000000000016	0.13563659628919292
SIX4	0.4130000000000003	0.26295585412669004
PSD	0.07800000000000006	0.04862444017914462
KCNMB3	0.33200000000000024	0.21113243761997008
TACC2	0.19700000000000015	0.12476007677543687
DIAPH3	0.46100000000000035	0.29366602687141297
LAX1	0.22900000000000018	0.14523352527191882
CES4A	0.2570000000000002	0.1631477927063405
ZNF14	0.43400000000000033	0.2763915547025063
PRODH	0.21300000000000016	0.13499680102367784
GRM6	0.21400000000000016	0.13563659628919292
LDB3	0.3970000000000003	0.252719129878449
POMZP3	0.23600000000000018	0.14971209213052425
DLG2	0.22600000000000017	0.14331413947537364
LCN12	0.1330000000000001	0.08381317978247296
CPNE7	0.19200000000000014	0.12156110044786156
LINC00264	0.21300000000000016	0.13499680102367784
ABAT	0.21400000000000016	0.13563659628919292
VWCE	0.21400000000000016	0.13563659628919292
MSS51	0.10400000000000008	0.0652591170825362
FN3K	0.09400000000000007	0.0588611644273856
ABCA10	0.002	0.0
RASAL1	0.10400000000000008	0.0652591170825362
INA	0.002	0.0
TOM1L1	0.2890000000000002	0.18362124120282247
NPAS1	0.21500000000000016	0.13627639155470797
NPIPA8	0.2470000000000002	0.15674984005118991
SKA3	0.3060000000000002	0.19449776071657848
MAGEC1	0.43500000000000033	0.27703134996802137
TTLL1	0.23200000000000018	0.147152911068464
TP53TG3D	0.2890000000000002	0.18362124120282247
CFAP70	0.21500000000000016	0.13627639155470797
C4orf19	0.23200000000000018	0.147152911068464
EXTL1	0.4040000000000003	0.25719769673705445
TP53TG3	0.25500000000000017	0.1618682021753104
TMPRSS5	0.2720000000000002	0.17274472168906643
GLMN	0.32400000000000023	0.2060140754958496
DCLRE1A	0.2740000000000002	0.17402431222009654
CADPS2	0.32300000000000023	0.20537428023033452
FAM151B	0.09700000000000007	0.06078055022393078
ALS2CR11	0.2770000000000002	0.17594369801664173
EWSAT1	0.19700000000000015	0.12476007677543687
LINC01436	0.09300000000000007	0.05822136916187054
LMLN	0.3180000000000002	0.20217530390275923
GEMIN2	0.2630000000000002	0.16698656429943087
RECQL	0.11600000000000009	0.07293666026871694
ESR2	0.09700000000000007	0.06078055022393078
AC144568.2	0.09600000000000007	0.06014075495841572
BRIP1	0.2480000000000002	0.15738963531670497
MFAP3L	0.34700000000000025	0.220729366602696
GAD1	0.22300000000000017	0.14139475367882845
VGF	0.3990000000000003	0.2539987204094792
ZNF132	0.09700000000000007	0.06078055022393078
APCDD1L-AS1	0.17800000000000013	0.1126039667306507
TTI2	0.17900000000000013	0.11324376199616577
ZNF2	0.17900000000000013	0.11324376199616577
B3GNT5	0.44600000000000034	0.284069097888687
CCL26	0.20000000000000015	0.12667946257198204
PIWIL2	0.09700000000000007	0.06078055022393078
CYP2D7	0.23100000000000018	0.14651311580294893
DNAJC25	0.3810000000000003	0.24248240563020806
RBM20	0.25400000000000017	0.1612284069097953
ZNF823	0.35300000000000026	0.22456813819578636
ARNTL	0.20600000000000016	0.1305182341650724
CTD-2349P21.9	0.2610000000000002	0.16570697376840074
FAM175A	0.3730000000000003	0.23736404350608759
CD3EAP	0.2610000000000002	0.16570697376840074
CYP3A5	0.21800000000000017	0.13819577735125316
ZNF17	0.2960000000000002	0.1880998080614279
TBX19	0.35700000000000026	0.2271273192578466
INCA1	0.19100000000000014	0.1209213051823465
FAM72C	0.20000000000000015	0.12667946257198204
FANCE	0.09300000000000007	0.05822136916187054
CCNE2	0.2470000000000002	0.15674984005118991
PLEKHD1	0.10300000000000008	0.06461932181702115
FAM72B	0.3100000000000002	0.19705694177863875
CIB2	0.21100000000000016	0.13371721049264773
FAM189A2	0.25600000000000017	0.16250799744082545
SPATA17	0.2600000000000002	0.1650671785028857
STAG1	0.34700000000000025	0.220729366602696
KCNN1	0.5110000000000003	0.32565579014716595
ST6GALNAC2	0.5440000000000004	0.34676903390916297
MAGEA10	0.18400000000000014	0.11644273832374108
CTD-3157E16.1	0.20200000000000015	0.12795905310301217
BHLHB9	0.1510000000000001	0.09532949456174407
FRMD5	0.2610000000000002	0.16570697376840074
MAP10	0.10800000000000008	0.06781829814459646
CCRN4L	0.10600000000000008	0.06653870761356633
HEYL	0.002	0.0
ZSCAN16	0.10100000000000008	0.06333973128599102
ADAMTSL3	0.20800000000000016	0.13179782469610254
GLDC	0.1520000000000001	0.09596928982725912
LRRC37A3	0.2940000000000002	0.18682021753039776
ZNF233	0.25500000000000017	0.1618682021753104
ASIC3	0.10100000000000008	0.06333973128599102
FBLN7	0.09800000000000007	0.061420345489445846
FBXL8	0.09600000000000007	0.06014075495841572
TTC30B	0.3070000000000002	0.19513755598209356
ALDH1L1	0.10100000000000008	0.06333973128599102
TLE6	0.2970000000000002	0.18873960332694295
DACT3	0.32600000000000023	0.2072936660268797
HIST1H2AI	0.20800000000000016	0.13179782469610254
HIST1H2AJ	0.20800000000000016	0.13179782469610254
MATN4	0.2790000000000002	0.17722328854767186
PPL	0.09800000000000007	0.061420345489445846
PCTP	0.36500000000000027	0.23224568138196708
DNAJC12	0.20900000000000016	0.1324376199616176
HOXB9	0.4240000000000003	0.2699936020473557
PRR34	0.20000000000000015	0.12667946257198204
BUB1	0.4180000000000003	0.2661548304542653
RDH5	0.20000000000000015	0.12667946257198204
LIF	0.2480000000000002	0.15738963531670497
HIST1H2BC	0.21500000000000016	0.13627639155470797
AUNIP	0.3010000000000002	0.1912987843890032
TEX41	0.32800000000000024	0.20857325655790984
NAA11	0.2630000000000002	0.16698656429943087
CCDC110	0.3140000000000002	0.199616122840699
ACO2	0.33600000000000024	0.21369161868203032
JPH4	0.19800000000000015	0.12539987204095193
ERICD	0.19700000000000015	0.12476007677543687
F8	0.2590000000000002	0.16442738323737063
PAM16	0.33000000000000024	0.20985284708893995
ZC3HAV1L	0.3890000000000003	0.24760076775432854
AP001462.6	0.10400000000000008	0.0652591170825362
PPP2R2B	0.18500000000000014	0.11708253358925613
DNAJC22	0.25300000000000017	0.16058861164428026
CCDC171	0.25000000000000017	0.15866922584773507
CYP3A4	0.32300000000000023	0.20537428023033452
GPR19	0.35000000000000026	0.22264875239924117
SLC35F1	0.25000000000000017	0.15866922584773507
SRRM3	0.44000000000000034	0.2802303262955967
METTL20	0.20100000000000015	0.12731925783749712
LBX2	0.23800000000000018	0.15099168266155436
MATN3	0.2640000000000002	0.16762635956494593
PAGE5	0.2990000000000002	0.19001919385797306
NXT2	0.4070000000000003	0.25911708253359966
PNCK	0.2420000000000002	0.15355086372361462
ULK4	0.2480000000000002	0.15738963531670497
KIAA1683	0.3030000000000002	0.19257837492003332
BLOC1S3	0.18000000000000013	0.11388355726168083
PVRL3	0.20900000000000016	0.1324376199616176
LINC00680	0.2680000000000002	0.17018554062700617
GAGE13	0.19100000000000014	0.1209213051823465
RAB23	0.09800000000000007	0.061420345489445846
PRICKLE4	0.20000000000000015	0.12667946257198204
LINC00470	0.10400000000000008	0.0652591170825362
HOXB8	0.09800000000000007	0.061420345489445846
HIST1H4I	0.33000000000000024	0.20985284708893995
HIST1H2AG	0.19900000000000015	0.12603966730646698
TMEM79	0.20200000000000015	0.12795905310301217
SALL4	0.3010000000000002	0.1912987843890032
SCN1A	0.20000000000000015	0.12667946257198204
BBS1	0.25400000000000017	0.1612284069097953
SYN3	0.19800000000000015	0.12539987204095193
SLC2A13	0.5170000000000003	0.3294945617402563
TIAF1	0.25400000000000017	0.1612284069097953
MAATS1	0.11000000000000008	0.06909788867562658
LINC01194	0.2900000000000002	0.18426103646833752
CDHR3	0.18000000000000013	0.11388355726168083
AC004381.6	0.20000000000000015	0.12667946257198204
CFAP69	0.22800000000000017	0.14459373000640377
GLIS2-AS1	0.08000000000000006	0.04990403071017475
C10orf90	0.10300000000000008	0.06461932181702115
SLITRK6	0.20000000000000015	0.12667946257198204
DIRAS3	0.09700000000000007	0.06078055022393078
SWT1	0.23700000000000018	0.1503518873960393
DOPEY2	0.32000000000000023	0.20345489443378934
C11orf65	0.09800000000000007	0.061420345489445846
SCFD2	0.3010000000000002	0.1912987843890032
TBC1D19	0.3990000000000003	0.2539987204094792
ZNF521	0.3180000000000002	0.20217530390275923
ZNF888	0.10300000000000008	0.06461932181702115
HFE	0.2460000000000002	0.15611004478567486
ZNF788	0.2740000000000002	0.17402431222009654
DZIP1L	0.17100000000000012	0.10812539987204528
LINC00327	0.20000000000000015	0.12667946257198204
FUT10	0.3000000000000002	0.19065898912348814
CTC-241N9.1	0.2590000000000002	0.16442738323737063
ALX1	0.16900000000000012	0.10684580934101516
LRFN4	0.3040000000000002	0.19321817018554838
CREG2	0.21000000000000016	0.13307741522713265
HPN	0.19700000000000015	0.12476007677543687
TMEM171	0.35200000000000026	0.2239283429302713
TMEM179B	0.35400000000000026	0.2252079334613014
SCGB1B2P	0.19000000000000014	0.12028150991683144
DYX1C1	0.36000000000000026	0.22904670505439179
TBC1D12	0.3130000000000002	0.1989763275751839
TMTC4	0.4180000000000003	0.2661548304542653
PEX11A	0.33500000000000024	0.21305182341651527
BEND3	0.19100000000000014	0.1209213051823465
ABCB1	0.3840000000000003	0.24440179142675325
TBC1D8B	0.33200000000000024	0.21113243761997008
TAF7L	0.20000000000000015	0.12667946257198204
LINC00326	0.19100000000000014	0.1209213051823465
ZDHHC11B	0.20000000000000015	0.12667946257198204
METTL7B	0.10400000000000008	0.0652591170825362
ZNF367	0.34100000000000025	0.21689059500960564
TM4SF19	0.18000000000000013	0.11388355726168083
LINC00346	0.19900000000000015	0.12603966730646698
HOXC13	0.19800000000000015	0.12539987204095193
ELMOD1	0.20000000000000015	0.12667946257198204
EID2B	0.22500000000000017	0.14267434420985858
C1QL1	0.35800000000000026	0.22776711452336165
APOBEC3H	0.10900000000000008	0.06845809341011151
KCNT2	0.20400000000000015	0.1292386436340423
MFAP3	0.2720000000000002	0.17274472168906643
CLCN2	0.3910000000000003	0.24888035828535868
LINC00877	0.19000000000000014	0.12028150991683144
PIK3R6	0.3010000000000002	0.1912987843890032
C16orf70	0.32800000000000024	0.20857325655790984
NRIP2	0.16500000000000012	0.10428662827895492
GHRL	0.19800000000000015	0.12539987204095193
GATSL3	0.20500000000000015	0.12987843889955736
HCN2	0.35600000000000026	0.22648752399233155
MIXL1	0.10300000000000008	0.06461932181702115
ANKRD55	0.19800000000000015	0.12539987204095193
CTD-2007L18.5	0.10100000000000008	0.06333973128599102
EFNA4	0.2740000000000002	0.17402431222009654
PANO1	0.19900000000000015	0.12603966730646698
TRDMT1	0.44100000000000034	0.28087012156111174
CD274	0.3980000000000003	0.2533589251439641
P2RY1	0.18600000000000014	0.1177223288547712
IL17RE	0.18100000000000013	0.11452335252719589
RNF123	0.21000000000000016	0.13307741522713265
TDRD6	0.20000000000000015	0.12667946257198204
ICAM4	0.22700000000000017	0.1439539347408887
ME1	0.2990000000000002	0.19001919385797306
APLN	0.19300000000000014	0.12220089571337663
DUSP15	0.2700000000000002	0.1714651311580363
FAXC	0.33200000000000024	0.21113243761997008
NANOS3	0.19800000000000015	0.12539987204095193
CSMD1	0.25100000000000017	0.15930902111325015
APOBEC3A	0.21200000000000016	0.13435700575816278
RFFL	0.20000000000000015	0.12667946257198204
FPR2	0.18100000000000013	0.11452335252719589
HSD17B13	0.2490000000000002	0.15802943058222005
ZNF443	0.32600000000000023	0.2072936660268797
FGF12	0.25600000000000017	0.16250799744082545
CH507-24F1.2	0.3010000000000002	0.1912987843890032
SLC1A2	0.2890000000000002	0.18362124120282247
LINC01232	0.21000000000000016	0.13307741522713265
DNAJC11	0.25600000000000017	0.16250799744082545
GABRE	0.18700000000000014	0.11836212412028625
COL25A1	0.21000000000000016	0.13307741522713265
CA14	0.2600000000000002	0.1650671785028857
TRMT61B	0.17600000000000013	0.11132437619962059
STEAP1	0.35100000000000026	0.22328854766475623
ELF4	0.09600000000000007	0.06014075495841572
ZNF619	0.19200000000000014	0.12156110044786156
KCNJ2	0.19000000000000014	0.12028150991683144
ADAT3	0.19500000000000015	0.12348048624440675
ABCC11	0.19300000000000014	0.12220089571337663
AC004754.3	0.25100000000000017	0.15930902111325015
STUB1	0.10200000000000008	0.06397952655150609
CYP51A1	0.2490000000000002	0.15802943058222005
ZNF543	0.2700000000000002	0.1714651311580363
LOH12CR2	0.20000000000000015	0.12667946257198204
LINC00997	0.20000000000000015	0.12667946257198204
CACHD1	0.18100000000000013	0.11452335252719589
NPTX1	0.20600000000000016	0.1305182341650724
SALL2	0.2960000000000002	0.1880998080614279
HTRA4	0.10300000000000008	0.06461932181702115
LRRC17	0.19800000000000015	0.12539987204095193
EME1	0.3960000000000003	0.25207933461293397
BFSP2	0.2910000000000002	0.18490083173385258
APLP1	0.20600000000000016	0.1305182341650724
ZSCAN12	0.21400000000000016	0.13563659628919292
TBC1D3L	0.20000000000000015	0.12667946257198204
FAM188B	0.21300000000000016	0.13499680102367784
SLC26A7	0.10400000000000008	0.0652591170825362
VEPH1	0.36500000000000027	0.23224568138196708
APOA1	0.19800000000000015	0.12539987204095193
AP000350.10	0.21900000000000017	0.1388355726167682
TLR3	0.2480000000000002	0.15738963531670497
AVIL	0.1510000000000001	0.09532949456174407
NYAP1	0.10300000000000008	0.06461932181702115
LMTK3	0.10300000000000008	0.06461932181702115
CNTNAP4	0.4240000000000003	0.2699936020473557
TPTE	0.3040000000000002	0.19321817018554838
GS1-166A23.2	0.20000000000000015	0.12667946257198204
MYB	0.1290000000000001	0.08125399872041272
AC145212.2	0.09700000000000007	0.06078055022393078
MID2	0.09700000000000007	0.06078055022393078
P3H2	0.002	0.0
THSD7A	0.16400000000000012	0.10364683301343985
C15orf41	0.3040000000000002	0.19321817018554838
HIST1H1B	0.2670000000000002	0.1695457453614911
SPTA1	0.11100000000000008	0.06973768394114163
NPM2	0.002	0.0
CH507-396I9.6	0.20100000000000015	0.12731925783749712
DQX1	0.12700000000000009	0.0799744081893826
CALML4	0.1390000000000001	0.08765195137556334
ROR1	0.22400000000000017	0.1420345489443435
HCN3	0.1460000000000001	0.09213051823416876
AC104820.2	0.002	0.0
AATK	0.19900000000000015	0.12603966730646698
LCA5	0.3050000000000002	0.19385796545106343
HBQ1	0.20000000000000015	0.12667946257198204
FSD1	0.2970000000000002	0.18873960332694295
AC092835.2	0.21000000000000016	0.13307741522713265
C4orf36	0.2470000000000002	0.15674984005118991
TTYH1	0.09700000000000007	0.06078055022393078
SMG6	0.11000000000000008	0.06909788867562658
TAF5	0.2580000000000002	0.16378758797185558
FIGN	0.18100000000000013	0.11452335252719589
bP-21264C1.2	0.19200000000000014	0.12156110044786156
ADORA3	0.09900000000000007	0.062060140754960906
WFIKKN1	0.25600000000000017	0.16250799744082545
SLC24A5	0.19300000000000014	0.12220089571337663
HOXD13	0.2580000000000002	0.16378758797185558
SLC16A6	0.11000000000000008	0.06909788867562658
ZNF625	0.23700000000000018	0.1503518873960393
GPRC5A	0.22500000000000017	0.14267434420985858
SLC25A15	0.19000000000000014	0.12028150991683144
EFNB3	0.20500000000000015	0.12987843889955736
GAN	0.2580000000000002	0.16378758797185558
ALG11	0.20000000000000015	0.12667946257198204
P2RX6	0.18900000000000014	0.11964171465131639
SHB	0.09200000000000007	0.05758157389635548
PCDHB11	0.20000000000000015	0.12667946257198204
SULT2B1	0.10200000000000008	0.06397952655150609
GAL3ST1	0.18900000000000014	0.11964171465131639
SPA17	0.2490000000000002	0.15802943058222005
IGSF21	0.002	0.0
CD1B	0.2920000000000002	0.18554062699936763
RWDD3	0.10300000000000008	0.06461932181702115
NCAM1	0.10700000000000008	0.06717850287908139
C12orf56	0.10900000000000008	0.06845809341011151
ZNF774	0.002	0.0
LINC00504	0.12600000000000008	0.07933461292386754
LRRC52	0.20600000000000016	0.1305182341650724
MATR3.1	0.21400000000000016	0.13563659628919292
NEURL1	0.21500000000000016	0.13627639155470797
ANKRD37	0.22700000000000017	0.1439539347408887
ALG10	0.2600000000000002	0.1650671785028857
PPP1R1A	0.18100000000000013	0.11452335252719589
TTR	0.25500000000000017	0.1618682021753104
FCN3	0.21200000000000016	0.13435700575816278
PANX2	0.22300000000000017	0.14139475367882845
LETM2	0.2450000000000002	0.15547024952015978
DNAJC24	0.2450000000000002	0.15547024952015978
IQCC	0.1490000000000001	0.09404990403071395
TNFAIP6	0.19900000000000015	0.12603966730646698
bP-2189O9.3	0.2640000000000002	0.16762635956494593
RTN4RL2	0.09800000000000007	0.061420345489445846
SMTNL2	0.19900000000000015	0.12603966730646698
WDR31	0.20100000000000015	0.12731925783749712
CENPI	0.2710000000000002	0.17210492642355135
KIRREL3	0.20700000000000016	0.1311580294305875
AC008746.12	0.19900000000000015	0.12603966730646698
SLC25A27	0.19900000000000015	0.12603966730646698
RXRG	0.10000000000000007	0.06269993602047597
CDC25C	0.23100000000000018	0.14651311580294893
SAMD13	0.2960000000000002	0.1880998080614279
ZNF280B	0.2570000000000002	0.1631477927063405
NCAPG	0.2970000000000002	0.18873960332694295
PRKCZ	0.19000000000000014	0.12028150991683144
NPAP1	0.20000000000000015	0.12667946257198204
MPP3	0.20000000000000015	0.12667946257198204
FBXL13	0.20400000000000015	0.1292386436340423
BDNF	0.2620000000000002	0.16634676903391582
PRR16	0.2930000000000002	0.1861804222648827
GPR65	0.34400000000000025	0.2188099808061508
TCP10L	0.19900000000000015	0.12603966730646698
ASIC4	0.22000000000000017	0.13947536788228326
LRRC39	0.19800000000000015	0.12539987204095193
RAD51B	0.19800000000000015	0.12539987204095193
LINC01152	0.09400000000000007	0.0588611644273856
PPFIA4	0.18300000000000013	0.11580294305822601
NHEJ1	0.21900000000000017	0.1388355726167682
ZNF225	0.32900000000000024	0.2092130518234249
ZRANB1	0.19500000000000015	0.12348048624440675
NAP1L2	0.19900000000000015	0.12603966730646698
PROSER3	0.17700000000000013	0.11196417146513565
AC069513.4	0.19700000000000015	0.12476007677543687
GRM7	0.09600000000000007	0.06014075495841572
ZNF799	0.19700000000000015	0.12476007677543687
KIAA0825	0.21500000000000016	0.13627639155470797
FAM212B	0.2460000000000002	0.15611004478567486
RSG1	0.2480000000000002	0.15738963531670497
ZNF416	0.3120000000000002	0.19833653230966886
TBCEL	0.1450000000000001	0.0914907229686537
KIAA0895	0.10200000000000008	0.06397952655150609
CCDC144A	0.19000000000000014	0.12028150991683144
C5orf45	0.10200000000000008	0.06397952655150609
PRG4	0.20700000000000016	0.1311580294305875
PDGFRL	0.2980000000000002	0.189379398592458
SNX32	0.32600000000000023	0.2072936660268797
MYOM1	0.20600000000000016	0.1305182341650724
EDN1	0.2640000000000002	0.16762635956494593
FLVCR2	0.20800000000000016	0.13179782469610254
ACRV1	0.21000000000000016	0.13307741522713265
ZMYND12	0.09700000000000007	0.06078055022393078
GAGE10	0.21700000000000016	0.13755598208573808
FAM219B	0.2870000000000002	0.18234165067179234
HIST1H3G	0.19900000000000015	0.12603966730646698
AL049872.1	0.19900000000000015	0.12603966730646698
