	V1_Adult_Mouse_Brain_filtered_feature_bc_matrix	average
B230217C12Rik	0.9400000000000006	0.058338617628409487
Fbxo47	0.02	0.0
Gm11630	0.09	0.004438807863031153
Plxdc1	1.0200000000000007	0.0634115409004451
Arl5c	0.36000000000000015	0.021559923906151326
Cacnb1	1.0700000000000007	0.06658211794546735
Stac2	0.8900000000000006	0.05516804058338723
Fbxl20	0.6600000000000004	0.040583386176284854
Med1	0.6700000000000004	0.04121750158528931
Cdk12	0.5500000000000003	0.03360811667723589
Neurod2	1.400000000000001	0.08750792644261424
Ppp1r1b	2.259999999999996	0.14204185161699664
Stard3	0.7000000000000004	0.04311984781230266
Tcap	0.6200000000000003	0.03804692454026705
Pnmt	0.15	0.008243500317057856
Pgap3	0.5900000000000003	0.0361445783132537
Erbb2	0.35000000000000014	0.020925808497146876
Mien1	0.8000000000000005	0.049461001902347174
Grb7	0.3300000000000001	0.019657577679137974
Ikzf3	0.10999999999999999	0.0057070386810400536
Zpbp2	0.05	0.0019023462270133518
Ormdl3	0.7800000000000005	0.04819277108433827
Gm12355	0.2700000000000001	0.015852885225111267
Gsdma	0.07	0.003170577045022253
Psmd3	0.8200000000000005	0.05072923272035607
Med24	0.8900000000000006	0.05516804058338723
Thra	0.9700000000000006	0.06024096385542284
Nr1d1	0.8200000000000005	0.05072923272035607
Msl1	0.8600000000000005	0.05326569435637388
Gm12359	0.18000000000000002	0.01014584654407121
Casc3	0.7500000000000004	0.046290424857324916
Rapgefl1	1.290000000000001	0.08053265694356528
Wipf2	0.8000000000000005	0.049461001902347174
Cdc6	0.19000000000000003	0.010779961953075661
Rara	0.6400000000000003	0.039315155358275955
Gjd3	0.02	0.0
Top2a	0.36000000000000015	0.021559923906151326
Igfbp4	1.390000000000001	0.08687381103360979
Tns4	0.20000000000000004	0.011414077362080112
Ccr7	0.02	0.0
Smarce1	0.8200000000000005	0.05072923272035607
Krt222	0.8100000000000005	0.05009511731135162
Krt24	0.02	0.0
Krt25	0.23000000000000007	0.013316423589093466
Krt26	0.02	0.0
Krt28	0.16	0.008877615726062308
Krt10	0.7900000000000005	0.04882688649334272
Gm11940	0.02	0.0
Krt12	1.6100000000000012	0.10082435003170771
A830036E02Rik	0.7500000000000004	0.046290424857324916
Krt20	0.02	0.0
Krt23	0.10999999999999999	0.0057070386810400536
Krtap17-1	0.12999999999999998	0.006975269499048954
Krt33b	0.02	0.0
Krt31	0.02	0.0
Krt15	0.2900000000000001	0.01712111604312017
Krt19	0.08	0.003804692454026703
Krt9	0.48000000000000026	0.02916930881420474
Krt14	0.02	0.0
Krt17	0.4000000000000002	0.02409638554216913
Krt42	0.02	0.0
Gm14206	0.02	0.0
Eif1	0.6600000000000004	0.040583386176284854
Gast	0.3000000000000001	0.01775523145212462
Hap1	1.6700000000000013	0.10462904248573442
Jup	0.7500000000000004	0.046290424857324916
P3h4	0.8700000000000006	0.05389980976537833
Fkbp10	0.5100000000000002	0.03107165504121809
Nt5c3b	0.7400000000000004	0.04565630944832046
Klhl10	0.16	0.008877615726062308
Klhl11	0.38000000000000017	0.022828154724160228
Acly	0.7700000000000005	0.04755865567533382
Ttc25	0.4100000000000002	0.024730500951173583
Cnp	2.4599999999999915	0.1547241597970854
Dnajc7	0.9000000000000006	0.05580215599239168
Nkiras2	0.6700000000000004	0.04121750158528931
Zfp385c	0.3100000000000001	0.01838934686112907
Dhx58os	0.060000000000000005	0.0025364616360178025
Dhx58	0.3200000000000001	0.01902346227013352
Kat2a	0.9300000000000006	0.057704502219405034
Rab5c	0.6800000000000004	0.04185161699429376
Kcnh4	0.5300000000000002	0.032339885859226994
Hcrt	8.249999999999869	0.5218769816106544
Ghdc	0.5800000000000003	0.035510462904249245
Stat5b	0.6900000000000004	0.04248573240329821
Stat5a	0.3900000000000002	0.02346227013316468
Stat3	0.7400000000000004	0.04565630944832046
Cavin1	0.7300000000000004	0.04502219403931602
Atp6v0a1	0.9500000000000006	0.05897273303741394
Naglu	0.6100000000000003	0.0374128091312626
Hsd17b1	0.08	0.003804692454026703
Coasy	0.7100000000000004	0.04375396322130711
Mlx	0.7200000000000004	0.044388078630311564
Psmc3ip	0.5300000000000002	0.032339885859226994
Retreg3	0.7300000000000004	0.04502219403931602
Tubg1	0.8100000000000005	0.05009511731135162
Tubg2	0.8900000000000006	0.05516804058338723
Plekhh3	0.5300000000000002	0.032339885859226994
Cntnap1	0.9300000000000006	0.057704502219405034
Ccr10	0.22000000000000006	0.012682308180089015
Ezh1	0.7700000000000005	0.04755865567533382
Ramp2	0.7500000000000004	0.046290424857324916
Vps25	0.6000000000000003	0.03677869372225815
Wnk4	0.36000000000000015	0.021559923906151326
Coa3	0.8900000000000006	0.05516804058338723
Cntd1	0.3300000000000001	0.019657577679137974
Becn1	0.8200000000000005	0.05072923272035607
Psme3	0.8200000000000005	0.05072923272035607
Aoc2	0.3100000000000001	0.01838934686112907
Aoc3	0.3000000000000001	0.01775523145212462
Gm27029	0.5700000000000003	0.0348763474952448
Aarsd1	0.15	0.008243500317057856
Ptges3l	0.5300000000000002	0.032339885859226994
Rundc1	0.7200000000000004	0.044388078630311564
Ifi35	0.5600000000000003	0.034242232086240346
Vat1	0.6400000000000003	0.039315155358275955
Rnd2	0.9200000000000006	0.05707038681040059
Brca1	0.35000000000000014	0.020925808497146876
Nbr1	0.7300000000000004	0.04502219403931602
Tmem106a	0.37000000000000016	0.02219403931515578
Rdm1	0.6500000000000004	0.03994927076728041
Arl4d	0.6300000000000003	0.0386810399492715
Dhx8	0.6600000000000004	0.040583386176284854
Etv4	0.5400000000000003	0.03297400126823144
Meox1	0.3300000000000001	0.019657577679137974
4930417O22Rik	0.02	0.0
Sost	0.02	0.0
Gm20659	0.3200000000000001	0.01902346227013352
Dusp3	0.7700000000000005	0.04755865567533382
Mpp3	1.0200000000000007	0.0634115409004451
E130111B04Rik	0.02	0.0
Cd300lg	0.12999999999999998	0.006975269499048954
Mpp2	0.8200000000000005	0.05072923272035607
Ppy	0.02	0.0
Nags	0.08	0.003804692454026703
Tmem101	0.7100000000000004	0.04375396322130711
Lsm12	0.6900000000000004	0.04248573240329821
G6pc3	0.8500000000000005	0.052631578947369424
Hdac5	0.6700000000000004	0.04121750158528931
BC030867	0.3300000000000001	0.019657577679137974
Asb16	0.49000000000000027	0.029803424223209193
Tmub2	0.8900000000000006	0.05516804058338723
Atxn7l3	0.9000000000000006	0.05580215599239168
Ubtf	0.8400000000000005	0.05199746353836498
Slc4a1	0.4400000000000002	0.026632847178186935
Rundc3a	0.9800000000000006	0.06087507926442729
Slc25a39	0.9000000000000006	0.05580215599239168
Grn	0.7400000000000004	0.04565630944832046
Fam171a2	0.8300000000000005	0.051363348129360525
Itga2b	0.5800000000000003	0.035510462904249245
Gpatch8	0.7000000000000004	0.04311984781230266
Gm11627	0.5700000000000003	0.0348763474952448
Fzd2	0.5700000000000003	0.0348763474952448
2810433D01Rik	0.11999999999999998	0.006341154090044504
Ccdc43	0.7300000000000004	0.04502219403931602
Adam11	1.1600000000000008	0.07228915662650741
Gjc1	0.6400000000000003	0.039315155358275955
Higd1b	0.6700000000000004	0.04121750158528931
Eftud2	0.9300000000000006	0.057704502219405034
Ccdc103	0.5500000000000003	0.03360811667723589
Fam187a	0.07	0.003170577045022253
Gfap	1.440000000000001	0.09004438807863205
Kif18b	0.02	0.0
C1ql1	0.6300000000000003	0.0386810399492715
2410004I01Rik	0.26000000000000006	0.015218769816106818
Dcakd	1.0100000000000007	0.06277742549144065
Nmt1	0.9600000000000006	0.05960684844641839
Plcd3	0.5400000000000003	0.03297400126823144
Acbd4	0.8600000000000005	0.05326569435637388
Hexim1	0.7700000000000005	0.04755865567533382
Hexim2	0.7200000000000004	0.044388078630311564
Fmnl1	0.9000000000000006	0.05580215599239168
Gm20511	0.02	0.0
1700023F06Rik	0.6800000000000004	0.04185161699429376
Spata32	0.13999999999999999	0.007609384908053405
Map3k14	0.45000000000000023	0.027266962587191388
Arhgap27	0.6500000000000004	0.03994927076728041
Arhgap27os2	0.5600000000000003	0.034242232086240346
Arhgap27os1	0.2800000000000001	0.016487000634115716
Plekhm1	0.5800000000000003	0.035510462904249245
Gm39397	0.07	0.003170577045022253
Gosr2	0.8800000000000006	0.05453392517438278
Wnt9b	0.5000000000000002	0.03043753963221364
Wnt3	0.5800000000000003	0.035510462904249245
Nsf	1.2100000000000009	0.07545973367152967
Arf2	0.8200000000000005	0.05072923272035607
Crhr1	0.6800000000000004	0.04185161699429376
Mapt	0.7300000000000004	0.04502219403931602
Kansl1	0.7700000000000005	0.04755865567533382
Cdc27	0.7400000000000004	0.04565630944832046
Myl4	1.5400000000000011	0.09638554216867655
Itgb3	0.3900000000000002	0.02346227013316468
Gm11639	0.02	0.0
Efcab3	0.08	0.003804692454026703
Mettl2	0.5200000000000002	0.03170577045022254
1700052K11Rik	0.6000000000000003	0.03677869372225815
Tlk2	0.7300000000000004	0.04502219403931602
Mrc2	0.4000000000000002	0.02409638554216913
March10	0.3100000000000001	0.01838934686112907
Tanc2	1.0100000000000007	0.06277742549144065
Cyb561	1.1100000000000008	0.06911857958148515
Ace	1.6500000000000012	0.10336081166772551
Kcnh6	0.26000000000000006	0.015218769816106818
Dcaf7	1.0300000000000007	0.06404565630944954
Gm11646	0.15	0.008243500317057856
Taco1os	0.5400000000000003	0.03297400126823144
Taco1	0.3900000000000002	0.02346227013316468
Map3k3	0.3300000000000001	0.019657577679137974
Limd2	1.340000000000001	0.08370323398858753
Strada	0.7000000000000004	0.04311984781230266
Ccdc47	0.8800000000000006	0.05453392517438278
Ddx42	0.7500000000000004	0.046290424857324916
Ftsj3	0.7000000000000004	0.04311984781230266
Psmc5	0.8900000000000006	0.05516804058338723
Smarcd2	0.6400000000000003	0.039315155358275955
Tcam1	0.04	0.001268230818008901
Cd79b	0.2700000000000001	0.015852885225111267
Prr29	0.4100000000000002	0.024730500951173583
Icam2	0.49000000000000027	0.029803424223209193
Ern1	0.45000000000000023	0.027266962587191388
Tex2	0.8400000000000005	0.05199746353836498
Pecam1	0.6700000000000004	0.04121750158528931
Milr1	0.19000000000000003	0.010779961953075661
Polg2	0.46000000000000024	0.027901077996195837
Ddx5	0.8000000000000005	0.049461001902347174
Cep95	0.4300000000000002	0.025998731769182486
Smurf2	0.6700000000000004	0.04121750158528931
Kpna2	0.6100000000000003	0.0374128091312626
1810010H24Rik	0.6000000000000003	0.03677869372225815
Bptf	0.7700000000000005	0.04755865567533382
Gm11715	0.05	0.0019023462270133518
Nol11	0.6400000000000003	0.039315155358275955
Pitpnc1	0.9300000000000006	0.057704502219405034
Gm11716	0.11999999999999998	0.006341154090044504
Psmd12	0.8600000000000005	0.05326569435637388
Helz	0.6300000000000003	0.0386810399492715
Cacng1	0.13999999999999999	0.007609384908053405
Cacng4	0.7800000000000005	0.04819277108433827
Cacng5	0.8800000000000006	0.05453392517438278
Prkca	1.2500000000000009	0.07799619530754748
Apoh	0.2700000000000001	0.015852885225111267
Cep112	0.36000000000000015	0.021559923906151326
Axin2	0.6400000000000003	0.039315155358275955
Gm11670	0.02	0.0
Rgs9	0.9400000000000006	0.058338617628409487
1700096J18Rik	0.02	0.0
Gm11696	0.4000000000000002	0.02409638554216913
Gna13	0.7200000000000004	0.044388078630311564
Amz2	0.7600000000000005	0.04692454026632937
Slc16a6	0.5600000000000003	0.034242232086240346
Arsg	1.0300000000000007	0.06404565630944954
Wipi1	0.6700000000000004	0.04121750158528931
Prkar1a	0.8200000000000005	0.05072923272035607
Fam20a	0.6100000000000003	0.0374128091312626
Abca8b	0.6200000000000003	0.03804692454026705
Abca8a	0.5600000000000003	0.034242232086240346
Abca9	0.3300000000000001	0.019657577679137974
Abca6	0.2700000000000001	0.015852885225111267
Abca5	0.7200000000000004	0.044388078630311564
Map2k6	0.5500000000000003	0.03360811667723589
Kcnj16	0.6700000000000004	0.04121750158528931
Kcnj2	0.5700000000000003	0.0348763474952448
Sox9	0.8400000000000005	0.05199746353836498
Gm11681	0.38000000000000017	0.022828154724160228
2610035D17Rik	0.7100000000000004	0.04375396322130711
Slc39a11	0.6900000000000004	0.04248573240329821
Sstr2	0.8500000000000005	0.052631578947369424
Cog1	0.8800000000000006	0.05453392517438278
Fam104a	0.9000000000000006	0.05580215599239168
D11Wsu47e	0.6000000000000003	0.03677869372225815
Cpsf4l	0.02	0.0
Cdc42ep4	0.7500000000000004	0.046290424857324916
Sdk2	0.6600000000000004	0.040583386176284854
4932435O22Rik	0.07	0.003170577045022253
Ttyh2	1.380000000000001	0.08623969562460533
Dnaic2	0.5400000000000003	0.03297400126823144
Kif19a	0.4400000000000002	0.026632847178186935
Btbd17	0.6900000000000004	0.04248573240329821
Gprc5c	0.47000000000000025	0.02853519340520029
Cd300a	0.3300000000000001	0.019657577679137974
Cd300ld	0.08	0.003804692454026703
Cd300c2	0.5500000000000003	0.03360811667723589
Cd300e	0.05	0.0019023462270133518
Rab37	1.1100000000000008	0.06911857958148515
Cd300lf	0.03	0.0006341154090044504
Slc9a3r1	0.7400000000000004	0.04565630944832046
Nat9	0.7000000000000004	0.04311984781230266
Tmem104	0.6000000000000003	0.03677869372225815
Grin2c	0.7200000000000004	0.044388078630311564
Fdxr	0.6600000000000004	0.040583386176284854
Fads6	0.6700000000000004	0.04121750158528931
Otop2	0.2700000000000001	0.015852885225111267
Ush1g	0.18000000000000002	0.01014584654407121
Otop3	0.16	0.008877615726062308
Hid1	0.8900000000000006	0.05516804058338723
Cdr2l	0.7400000000000004	0.04565630944832046
Mrpl58	0.8500000000000005	0.052631578947369424
Ict1os	0.07	0.003170577045022253
Atp5h	0.6200000000000003	0.03804692454026705
Kctd2	0.8100000000000005	0.05009511731135162
Armc7	0.5300000000000002	0.032339885859226994
Nt5c	0.8800000000000006	0.05453392517438278
Jpt1	1.2500000000000009	0.07799619530754748
Sumo2	0.9100000000000006	0.056436271401396135
Nup85	0.6900000000000004	0.04248573240329821
Gga3	0.8100000000000005	0.05009511731135162
Mrps7	0.7900000000000005	0.04882688649334272
Mif4gd	0.7000000000000004	0.04311984781230266
Slc25a19	0.7800000000000005	0.04819277108433827
Gm26613	0.02	0.0
Grb2	0.8200000000000005	0.05072923272035607
Tmem94	0.7200000000000004	0.044388078630311564
Caskin2	0.6300000000000003	0.0386810399492715
Tsen54	0.5100000000000002	0.03107165504121809
Llgl2	0.4100000000000002	0.024730500951173583
Myo15b	0.04	0.001268230818008901
Recql5	0.6500000000000004	0.03994927076728041
Smim5	0.6400000000000003	0.039315155358275955
Smim6	0.02	0.0
Sap30bp	0.7600000000000005	0.04692454026632937
Sap30bpos	0.16	0.008877615726062308
Itgb4	1.1300000000000008	0.07038681039949406
B230344G16Rik	0.3200000000000001	0.01902346227013352
Galk1	0.7000000000000004	0.04311984781230266
H3f3b	0.7300000000000004	0.04502219403931602
Unk	0.6400000000000003	0.039315155358275955
Unc13d	0.37000000000000016	0.02219403931515578
Wbp2	0.8400000000000005	0.05199746353836498
Trim47	0.49000000000000027	0.029803424223209193
Trim65	0.4400000000000002	0.026632847178186935
Mrpl38	0.8100000000000005	0.05009511731135162
Fbf1	0.7900000000000005	0.04882688649334272
Acox1	0.8500000000000005	0.052631578947369424
Ten1	0.8600000000000005	0.05326569435637388
Evpl	0.48000000000000026	0.02916930881420474
Srp68	0.7700000000000005	0.04755865567533382
Exoc7	0.7900000000000005	0.04882688649334272
Foxj1	0.9900000000000007	0.061509194673431744
Rnf157	1.1400000000000008	0.0710209258084985
Ubald2	0.7400000000000004	0.04565630944832046
Qrich2	0.05	0.0019023462270133518
Prpsap1	0.7800000000000005	0.04819277108433827
Gm29292	0.02	0.0
Sphk1	0.22000000000000006	0.012682308180089015
Ube2o	0.9300000000000006	0.057704502219405034
Aanat	0.22000000000000006	0.012682308180089015
Rhbdf2	0.25000000000000006	0.014584654407102366
Cygb	0.9100000000000006	0.056436271401396135
Prcd	0.9600000000000006	0.05960684844641839
1810032O08Rik	0.5800000000000003	0.035510462904249245
St6galnac2	0.7600000000000005	0.04692454026632937
BC018473	0.02	0.0
St6galnac1	0.02	0.0
Mxra7	0.7700000000000005	0.04755865567533382
Jmjd6	0.6600000000000004	0.040583386176284854
Mettl23	0.7800000000000005	0.04819277108433827
Srsf2	0.8700000000000006	0.05389980976537833
Mfsd11	0.6900000000000004	0.04248573240329821
Mgat5b	0.9700000000000006	0.06024096385542284
Gm11728	0.11999999999999998	0.006341154090044504
Snhg20	0.8700000000000006	0.05389980976537833
Gm11730	0.11999999999999998	0.006341154090044504
Sec14l1	1.1200000000000008	0.06975269499048961
Sept9	1.0700000000000007	0.06658211794546735
Gm11729	0.02	0.0
Gm34418	0.02	0.0
Gm11733	0.21000000000000005	0.012048192771084563
Tnrc6c	0.8000000000000005	0.049461001902347174
Tmc6	0.5500000000000003	0.03360811667723589
Tmc8	0.05	0.0019023462270133518
6030468B19Rik	0.02	0.0
Syngr2	0.7600000000000005	0.04692454026632937
Tk1	0.25000000000000006	0.014584654407102366
Afmid	0.24000000000000007	0.013950538998097917
Birc5	0.38000000000000017	0.022828154724160228
Tmem235	0.02	0.0
Tha1	0.5200000000000002	0.03170577045022254
Gm11725	0.02	0.0
Socs3	0.36000000000000015	0.021559923906151326
Pgs1	0.9000000000000006	0.05580215599239168
Dnah17	0.05	0.0019023462270133518
Gm11738	0.09999999999999999	0.005072923272035603
Cyth1	0.8200000000000005	0.05072923272035607
Usp36	0.6800000000000004	0.04185161699429376
Timp2	0.9200000000000006	0.05707038681040059
Cep295nl	0.05	0.0019023462270133518
Lgals3bp	1.1800000000000008	0.07355738744451631
Cant1	0.7700000000000005	0.04755865567533382
C1qtnf1	0.2800000000000001	0.016487000634115716
Engase	0.6200000000000003	0.03804692454026705
Rbfox3	1.410000000000001	0.08814204185161868
Cbx2	0.35000000000000014	0.020925808497146876
Cbx8	0.6400000000000003	0.039315155358275955
Cbx4	0.7900000000000005	0.04882688649334272
Tbc1d16	0.7000000000000004	0.04311984781230266
Ccdc40	0.3900000000000002	0.02346227013316468
Gaa	1.0800000000000007	0.0672162333544718
Eif4a3	0.7100000000000004	0.04375396322130711
Card14	0.07	0.003170577045022253
Sgsh	0.5200000000000002	0.03170577045022254
Slc26a11	0.5300000000000002	0.032339885859226994
Rnf213	0.5100000000000002	0.03107165504121809
Endov	0.6700000000000004	0.04121750158528931
Nptx1	1.8000000000000014	0.11287254280279228
Chmp6	0.7900000000000005	0.04882688649334272
Gm11767	0.3900000000000002	0.02346227013316468
Baiap2	1.7300000000000013	0.10843373493976112
Aatk	0.7200000000000004	0.044388078630311564
Cep131	0.6100000000000003	0.0374128091312626
Tepsin	0.6500000000000004	0.03994927076728041
Ndufaf8	0.8200000000000005	0.05072923272035607
Slc38a10	0.8500000000000005	0.052631578947369424
Gm11770	0.02	0.0
Bahcc1	0.5600000000000003	0.034242232086240346
Gm11772	0.34000000000000014	0.020291693088142423
Actg1	0.6200000000000003	0.03804692454026705
Fscn2	0.35000000000000014	0.020925808497146876
Faap100	0.6400000000000003	0.039315155358275955
Nploc4	0.6900000000000004	0.04248573240329821
Tspan10	0.02	0.0
Pde6g	0.19000000000000003	0.010779961953075661
Oxld1	0.7300000000000004	0.04502219403931602
Ccdc137	0.6600000000000004	0.040583386176284854
Arl16	0.9000000000000006	0.05580215599239168
Hgs	0.3900000000000002	0.02346227013316468
Mrpl12	0.8400000000000005	0.05199746353836498
Slc25a10	0.6700000000000004	0.04121750158528931
Gcgr	0.02	0.0
Mcrip1	0.7700000000000005	0.04755865567533382
P4hb	0.7000000000000004	0.04311984781230266
Arhgdia	0.7100000000000004	0.04375396322130711
Alyref	0.6600000000000004	0.040583386176284854
Anapc11	0.8000000000000005	0.049461001902347174
Npb	0.5700000000000003	0.0348763474952448
Pcyt2	0.7300000000000004	0.04502219403931602
Sirt7	0.7000000000000004	0.04311984781230266
Mafg	0.7400000000000004	0.04565630944832046
Gm17586	0.6000000000000003	0.03677869372225815
Pycr1	0.4400000000000002	0.026632847178186935
Myadml2	0.6100000000000003	0.0374128091312626
Myadml2os	0.02	0.0
Notum	0.4300000000000002	0.025998731769182486
Notumos	0.24000000000000007	0.013950538998097917
Aspscr1	0.7400000000000004	0.04565630944832046
